geoid,name,year,series,sex,age_group,estimate
51087,Henrico County,2050,age_sex,Total,15 to 19,24423.10774267124
51087,Henrico County,2050,age_sex,Total,20 to 24,20042.53475665404
51087,Henrico County,2050,age_sex,Total,25 to 29,25067.716999294556
51087,Henrico County,2050,age_sex,Total,30 to 34,27118.877333642457
51087,Henrico County,2050,age_sex,Total,35 to 39,26453.807558574244
51087,Henrico County,2050,age_sex,Total,40 to 44,29620.568707413728
51087,Henrico County,2050,age_sex,Total,45 to 49,25896.835173305222
51087,Henrico County,2050,age_sex,Total,5 to 9,24336.057760825566
51087,Henrico County,2050,age_sex,Total,50 to 54,26493.65546554907
51087,Henrico County,2050,age_sex,Total,55 to 59,23321.123343055162
51087,Henrico County,2050,age_sex,Total,60 to 64,24227.087629934904
51087,Henrico County,2050,age_sex,Total,65 to 69,22120.004111979713
51087,Henrico County,2050,age_sex,Total,70 to 74,18954.849624937422
51087,Henrico County,2050,age_sex,Total,75 to 79,17614.83237725588
51087,Henrico County,2050,age_sex,Total,80 to 84,15212.515161562662
51087,Henrico County,2050,age_sex,Total,85 and Over,19063.762060127505
51087,Henrico County,2030,total_population,NA,NA,357920.9242698576
51087,Henrico County,2040,total_population,NA,NA,382916.2071156069
51087,Henrico County,2050,total_population,NA,NA,416467.1026552909
51127,New Kent County,2030,age_sex,Female,0 to 4,630.6476190476191
51127,New Kent County,2030,age_sex,Female,10 to 14,985.3171921518518
51127,New Kent County,2030,age_sex,Female,15 to 19,794.1756644466413
51127,New Kent County,2030,age_sex,Female,20 to 24,737.0069523181404
51127,New Kent County,2030,age_sex,Female,25 to 29,745.2094518212897
51127,New Kent County,2030,age_sex,Female,30 to 34,1011.2978574654586
51127,New Kent County,2030,age_sex,Female,35 to 39,1193.6919921315648
51127,New Kent County,2030,age_sex,Female,40 to 44,1081.898155179783
51127,New Kent County,2030,age_sex,Female,45 to 49,1069.8858745693633
51127,New Kent County,2030,age_sex,Female,5 to 9,501.234375
51127,New Kent County,2030,age_sex,Female,50 to 54,960.8562382409208
51127,New Kent County,2030,age_sex,Female,55 to 59,1006.9815106061217
51127,New Kent County,2030,age_sex,Female,60 to 64,1204.8557771405513
51127,New Kent County,2030,age_sex,Female,65 to 69,1030.848
51127,New Kent County,2030,age_sex,Female,70 to 74,916.1817528735634
51127,New Kent County,2030,age_sex,Female,75 to 79,651.2820512820513
51127,New Kent County,2030,age_sex,Female,80 to 84,520.870736086176
51127,New Kent County,2030,age_sex,Female,85 and Over,316.043656207367
51127,New Kent County,2030,age_sex,Male,0 to 4,612.3523809523809
51127,New Kent County,2030,age_sex,Male,10 to 14,1066.9733130484142
51127,New Kent County,2030,age_sex,Male,15 to 19,897.4185008247048
51127,New Kent County,2030,age_sex,Male,20 to 24,807.1980906341538
51127,New Kent County,2030,age_sex,Male,25 to 29,789.123580232187
51127,New Kent County,2030,age_sex,Male,30 to 34,1030.6314929758278
51127,New Kent County,2030,age_sex,Male,35 to 39,1141.099421049667
51127,New Kent County,2030,age_sex,Male,40 to 44,1117.6902745992645
51127,New Kent County,2030,age_sex,Male,45 to 49,1137.7254016226389
51127,New Kent County,2030,age_sex,Male,5 to 9,518.765625
51127,New Kent County,2030,age_sex,Male,50 to 54,973.4089919471562
51127,New Kent County,2030,age_sex,Male,55 to 59,1055.457644595913
51127,New Kent County,2030,age_sex,Male,60 to 64,1051.1751933216033
51127,New Kent County,2030,age_sex,Male,65 to 69,965.952
51127,New Kent County,2030,age_sex,Male,70 to 74,896.4080459770116
51127,New Kent County,2030,age_sex,Male,75 to 79,666.6666666666665
51127,New Kent County,2030,age_sex,Male,80 to 84,456.6876122082585
51127,New Kent County,2030,age_sex,Male,85 and Over,197.03956343792632
51127,New Kent County,2030,age_sex,Total,0 to 4,1243
51127,New Kent County,2030,age_sex,Total,10 to 14,2052.290505200266
51127,New Kent County,2030,age_sex,Total,15 to 19,1691.5941652713461
51127,New Kent County,2030,age_sex,Total,20 to 24,1544.2050429522942
51127,New Kent County,2030,age_sex,Total,25 to 29,1534.3330320534767
51127,New Kent County,2030,age_sex,Total,30 to 34,2041.9293504412863
51127,New Kent County,2030,age_sex,Total,35 to 39,2334.7914131812317
51127,New Kent County,2030,age_sex,Total,40 to 44,2199.5884297790476
51127,New Kent County,2030,age_sex,Total,45 to 49,2207.611276192002
51127,New Kent County,2030,age_sex,Total,5 to 9,1020
51127,New Kent County,2030,age_sex,Total,50 to 54,1934.2652301880769
51127,New Kent County,2030,age_sex,Total,55 to 59,2062.4391552020347
51127,New Kent County,2030,age_sex,Total,60 to 64,2256.0309704621545
51127,New Kent County,2030,age_sex,Total,65 to 69,1996.8
51127,New Kent County,2030,age_sex,Total,70 to 74,1812.5897988505749
51127,New Kent County,2030,age_sex,Total,75 to 79,1317.9487179487178
51127,New Kent County,2030,age_sex,Total,80 to 84,977.5583482944344
51127,New Kent County,2030,age_sex,Total,85 and Over,513.0832196452933
51127,New Kent County,2040,age_sex,Female,0 to 4,901.9512237179365
51127,New Kent County,2040,age_sex,Female,10 to 14,885.0741006050278
51127,New Kent County,2040,age_sex,Female,15 to 19,528.2277400800292
51127,New Kent County,2040,age_sex,Female,20 to 24,767.855286588935
51127,New Kent County,2040,age_sex,Female,25 to 29,754.6778353968059
51127,New Kent County,2040,age_sex,Female,30 to 34,1207.3379091316951
51127,New Kent County,2040,age_sex,Female,35 to 39,1253.2349669860537
51127,New Kent County,2040,age_sex,Female,40 to 44,1264.9016412444214
51127,New Kent County,2040,age_sex,Female,45 to 49,1340.7429932026503
51127,New Kent County,2040,age_sex,Female,5 to 9,1063.812309384964
51127,New Kent County,2040,age_sex,Female,50 to 54,1218.513322418099
51127,New Kent County,2040,age_sex,Female,55 to 59,1114.2350939224614
51127,New Kent County,2040,age_sex,Female,60 to 64,1082.559550792212
51127,New Kent County,2040,age_sex,Female,65 to 69,1081.2228824066108
51127,New Kent County,2040,age_sex,Female,70 to 74,1072.3484330137073
51127,New Kent County,2040,age_sex,Female,75 to 79,773.800471196346
51127,New Kent County,2040,age_sex,Female,80 to 84,653.6903691122733
51127,New Kent County,2040,age_sex,Female,85 and Over,590.9418184090523
51127,New Kent County,2040,age_sex,Male,0 to 4,875.7854032346518
51127,New Kent County,2040,age_sex,Male,10 to 14,958.4227829756102
51127,New Kent County,2040,age_sex,Male,15 to 19,596.897346290433
51127,New Kent County,2040,age_sex,Male,20 to 24,840.9843615021667
51127,New Kent County,2040,age_sex,Male,25 to 29,799.1499221255463
51127,New Kent County,2040,age_sex,Male,30 to 34,1230.4193691592127
51127,New Kent County,2040,age_sex,Male,35 to 39,1198.0190071588977
51127,New Kent County,2040,age_sex,Male,40 to 44,1306.748011330703
51127,New Kent County,2040,age_sex,Male,45 to 49,1425.7570799579044
51127,New Kent County,2040,age_sex,Male,5 to 9,1101.0203710804635
51127,New Kent County,2040,age_sex,Male,50 to 54,1234.4321425447013
51127,New Kent County,2040,age_sex,Male,55 to 59,1167.8744201069123
51127,New Kent County,2040,age_sex,Male,60 to 64,944.4779754360624
51127,New Kent County,2040,age_sex,Male,65 to 69,1013.1555823035312
51127,New Kent County,2040,age_sex,Male,70 to 74,1049.204222229239
51127,New Kent County,2040,age_sex,Male,75 to 79,792.0792224844486
51127,New Kent County,2040,age_sex,Male,80 to 84,573.1408449562585
51127,New Kent County,2040,age_sex,Male,85 and Over,368.4266892550264
51127,New Kent County,2040,age_sex,Total,0 to 4,1777.7366269525883
51127,New Kent County,2040,age_sex,Total,10 to 14,1843.496883580638
51127,New Kent County,2040,age_sex,Total,15 to 19,1125.1250863704622
51127,New Kent County,2040,age_sex,Total,20 to 24,1608.8396480911017
51127,New Kent County,2040,age_sex,Total,25 to 29,1553.8277575223522
51127,New Kent County,2040,age_sex,Total,30 to 34,2437.757278290908
51127,New Kent County,2040,age_sex,Total,35 to 39,2451.2539741449514
51127,New Kent County,2040,age_sex,Total,40 to 44,2571.6496525751245
51127,New Kent County,2040,age_sex,Total,45 to 49,2766.5000731605546
51127,New Kent County,2040,age_sex,Total,5 to 9,2164.8326804654275
51127,New Kent County,2040,age_sex,Total,50 to 54,2452.9454649628
51127,New Kent County,2040,age_sex,Total,55 to 59,2282.1095140293737
51127,New Kent County,2040,age_sex,Total,60 to 64,2027.0375262282741
51127,New Kent County,2040,age_sex,Total,65 to 69,2094.378464710142
51127,New Kent County,2040,age_sex,Total,70 to 74,2121.552655242946
51127,New Kent County,2040,age_sex,Total,75 to 79,1565.8796936807946
51127,New Kent County,2040,age_sex,Total,80 to 84,1226.8312140685318
51127,New Kent County,2040,age_sex,Total,85 and Over,959.3685076640787
51127,New Kent County,2050,age_sex,Female,0 to 4,995.2443240359471
51127,New Kent County,2050,age_sex,Female,10 to 14,1266.2900516084921
51127,New Kent County,2050,age_sex,Female,15 to 19,1121.5086797406223
51127,New Kent County,2050,age_sex,Female,20 to 24,689.9859085829385
51127,New Kent County,2050,age_sex,Female,25 to 29,502.1384705861579
51127,New Kent County,2050,age_sex,Female,30 to 34,1258.3281203298945
51127,New Kent County,2050,age_sex,Female,35 to 39,1269.617836577326
51127,New Kent County,2050,age_sex,Female,40 to 44,1510.6497284915795
51127,New Kent County,2050,age_sex,Female,45 to 49,1408.1309046150132
51127,New Kent County,2050,age_sex,Female,5 to 9,1071.0071350319938
51127,New Kent County,2050,age_sex,Female,50 to 54,1425.141308306199
51127,New Kent County,2050,age_sex,Female,55 to 59,1396.8256003645092
51127,New Kent County,2050,age_sex,Female,60 to 64,1373.3490595240005
51127,New Kent County,2050,age_sex,Female,65 to 69,1196.8172371841117
51127,New Kent County,2050,age_sex,Female,70 to 74,963.8510477672472
51127,New Kent County,2050,age_sex,Female,75 to 79,811.9080665381424
51127,New Kent County,2050,age_sex,Female,80 to 84,765.3915105973417
51127,New Kent County,2050,age_sex,Female,85 and Over,789.742713398188
51127,New Kent County,2050,age_sex,Male,0 to 4,966.3720484239827
51127,New Kent County,2050,age_sex,Male,10 to 14,1371.2312161064335
51127,New Kent County,2050,age_sex,Male,15 to 19,1267.304808106903
51127,New Kent County,2050,age_sex,Male,20 to 24,755.6988522575041
51127,New Kent County,2050,age_sex,Male,25 to 29,531.7287733171279
51127,New Kent County,2050,age_sex,Male,30 to 34,1282.3843932185544
51127,New Kent County,2050,age_sex,Male,35 to 39,1213.6800680765894
51127,New Kent County,2050,age_sex,Male,40 to 44,1560.62611048679
51127,New Kent County,2050,age_sex,Male,45 to 49,1497.4179368759387
51127,New Kent County,2050,age_sex,Male,5 to 9,1108.466844047421
51127,New Kent County,2050,age_sex,Male,50 to 54,1443.7595439254014
51127,New Kent County,2050,age_sex,Male,55 to 59,1464.0688458962798
51127,New Kent County,2050,age_sex,Male,60 to 64,1198.1769856051228
51127,New Kent County,2050,age_sex,Male,65 to 69,1121.4728106301484
51127,New Kent County,2050,age_sex,Male,70 to 74,943.0485071679541
51127,New Kent County,2050,age_sex,Male,75 to 79,831.0869972437678
51127,New Kent County,2050,age_sex,Male,80 to 84,671.0778647417451
51127,New Kent County,2050,age_sex,Male,85 and Over,492.3704571186234
51127,New Kent County,2050,age_sex,Total,0 to 4,1961.6163724599298
51127,New Kent County,2050,age_sex,Total,10 to 14,2637.5212677149257
51127,New Kent County,2050,age_sex,Total,15 to 19,2388.8134878475253
51127,New Kent County,2050,age_sex,Total,20 to 24,1445.6847608404426
51127,New Kent County,2050,age_sex,Total,25 to 29,1033.8672439032857
51127,New Kent County,2050,age_sex,Total,30 to 34,2540.712513548449
51127,New Kent County,2050,age_sex,Total,35 to 39,2483.2979046539153
51127,New Kent County,2050,age_sex,Total,40 to 44,3071.2758389783694
51127,New Kent County,2050,age_sex,Total,45 to 49,2905.548841490952
51127,New Kent County,2050,age_sex,Total,5 to 9,2179.473979079415
51127,New Kent County,2050,age_sex,Total,50 to 54,2868.9008522316003
51127,New Kent County,2050,age_sex,Total,55 to 59,2860.894446260789
51127,New Kent County,2050,age_sex,Total,60 to 64,2571.5260451291233
51127,New Kent County,2050,age_sex,Total,65 to 69,2318.29004781426
51127,New Kent County,2050,age_sex,Total,70 to 74,1906.8995549352012
51127,New Kent County,2050,age_sex,Total,75 to 79,1642.9950637819102
51127,New Kent County,2050,age_sex,Total,80 to 84,1436.4693753390868
51127,New Kent County,2050,age_sex,Total,85 and Over,1282.1131705168114
51127,New Kent County,2030,total_population,NA,NA,30740.058655662237
51127,New Kent County,2040,total_population,NA,NA,35031.12270174105
51127,New Kent County,2050,total_population,NA,NA,39535.90076652587
51145,Powhatan County,2030,age_sex,Female,0 to 4,675.6582914572865
51145,Powhatan County,2030,age_sex,Female,10 to 14,922.7462663823194
51145,Powhatan County,2030,age_sex,Female,15 to 19,1018.7337869410451
51145,Powhatan County,2030,age_sex,Female,20 to 24,722.0445172596974
51145,Powhatan County,2030,age_sex,Female,25 to 29,608.0420487608463
51145,Powhatan County,2030,age_sex,Female,30 to 34,940.1320882600954
51145,Powhatan County,2030,age_sex,Female,35 to 39,1014.4117670439223
51145,Powhatan County,2030,age_sex,Female,40 to 44,1033.564464850804
51145,Powhatan County,2030,age_sex,Female,45 to 49,1000.6016860319532
51145,Powhatan County,2030,age_sex,Female,5 to 9,557.358701734751
51145,Powhatan County,2030,age_sex,Female,50 to 54,996.5190333361047
51145,Powhatan County,2030,age_sex,Female,55 to 59,1105.751093034959
51145,Powhatan County,2030,age_sex,Female,60 to 64,1271.0488371537604
51145,Powhatan County,2030,age_sex,Female,65 to 69,1268.6809547004384
51145,Powhatan County,2030,age_sex,Female,70 to 74,1027.7971398305085
51145,Powhatan County,2030,age_sex,Female,75 to 79,828.8420674802585
51145,Powhatan County,2030,age_sex,Female,80 to 84,587.5326086956521
51145,Powhatan County,2030,age_sex,Female,85 and Over,450.36087689713327
51145,Powhatan County,2030,age_sex,Male,0 to 4,696.3417085427135
51145,Powhatan County,2030,age_sex,Male,10 to 14,1055.7454489111676
51145,Powhatan County,2030,age_sex,Male,15 to 19,1146.6220413102537
51145,Powhatan County,2030,age_sex,Male,20 to 24,832.8699547925812
51145,Powhatan County,2030,age_sex,Male,25 to 29,745.4070298762535
51145,Powhatan County,2030,age_sex,Male,30 to 34,1093.4420379628873
51145,Powhatan County,2030,age_sex,Male,35 to 39,1172.9864800530872
51145,Powhatan County,2030,age_sex,Male,40 to 44,1163.6232449489564
51145,Powhatan County,2030,age_sex,Male,45 to 49,1137.1884725430368
51145,Powhatan County,2030,age_sex,Male,5 to 9,642.641298265249
51145,Powhatan County,2030,age_sex,Male,50 to 54,1038.7955983867273
51145,Powhatan County,2030,age_sex,Male,55 to 59,1129.8078378717723
51145,Powhatan County,2030,age_sex,Male,60 to 64,1197.8241835946014
51145,Powhatan County,2030,age_sex,Male,65 to 69,1267.413541159279
51145,Powhatan County,2030,age_sex,Male,70 to 74,1028.9936440677966
51145,Powhatan County,2030,age_sex,Male,75 to 79,804.4221105527638
51145,Powhatan County,2030,age_sex,Male,80 to 84,581.304347826087
51145,Powhatan County,2030,age_sex,Male,85 and Over,317.5851602023609
51145,Powhatan County,2030,age_sex,Total,0 to 4,1372
51145,Powhatan County,2030,age_sex,Total,10 to 14,1978.491715293487
51145,Powhatan County,2030,age_sex,Total,15 to 19,2165.3558282512986
51145,Powhatan County,2030,age_sex,Total,20 to 24,1554.9144720522786
51145,Powhatan County,2030,age_sex,Total,25 to 29,1353.4490786371
51145,Powhatan County,2030,age_sex,Total,30 to 34,2033.5741262229828
51145,Powhatan County,2030,age_sex,Total,35 to 39,2187.3982470970095
51145,Powhatan County,2030,age_sex,Total,40 to 44,2197.1877097997603
51145,Powhatan County,2030,age_sex,Total,45 to 49,2137.79015857499
51145,Powhatan County,2030,age_sex,Total,5 to 9,1200
51145,Powhatan County,2030,age_sex,Total,50 to 54,2035.3146317228322
51145,Powhatan County,2030,age_sex,Total,55 to 59,2235.5589309067313
51145,Powhatan County,2030,age_sex,Total,60 to 64,2468.873020748362
51145,Powhatan County,2030,age_sex,Total,65 to 69,2536.0944958597174
51145,Powhatan County,2030,age_sex,Total,70 to 74,2056.790783898305
51145,Powhatan County,2030,age_sex,Total,75 to 79,1633.2641780330223
51145,Powhatan County,2030,age_sex,Total,80 to 84,1168.8369565217392
51145,Powhatan County,2030,age_sex,Total,85 and Over,767.9460370994941
51145,Powhatan County,2040,age_sex,Female,0 to 4,759.5735825200015
51145,Powhatan County,2040,age_sex,Female,10 to 14,901.0498473707463
51145,Powhatan County,2040,age_sex,Female,15 to 19,678.2361429503377
51145,Powhatan County,2040,age_sex,Female,20 to 24,692.7864965773911
51145,Powhatan County,2040,age_sex,Female,25 to 29,612.5056154124163
51145,Powhatan County,2040,age_sex,Female,30 to 34,994.4834106420158
51145,Powhatan County,2040,age_sex,Female,35 to 39,971.5292593588974
51145,Powhatan County,2040,age_sex,Female,40 to 44,1241.9817657590004
51145,Powhatan County,2040,age_sex,Female,45 to 49,1105.098784784125
51145,Powhatan County,2040,age_sex,Female,5 to 9,986.2746367156827
51145,Powhatan County,2040,age_sex,Female,50 to 54,1083.8508193107075
51145,Powhatan County,2040,age_sex,Female,55 to 59,1085.9826711599776
51145,Powhatan County,2040,age_sex,Female,60 to 64,1045.2532700350814
51145,Powhatan County,2040,age_sex,Female,65 to 69,1134.9724428514571
51145,Powhatan County,2040,age_sex,Female,70 to 74,1169.617867008747
51145,Powhatan County,2040,age_sex,Female,75 to 79,1093.81580511517
51145,Powhatan County,2040,age_sex,Female,80 to 84,731.9817994966419
51145,Powhatan County,2040,age_sex,Female,85 and Over,786.7143160618294
51145,Powhatan County,2040,age_sex,Male,0 to 4,782.825835046124
51145,Powhatan County,2040,age_sex,Male,10 to 14,1030.9218365448537
51145,Powhatan County,2040,age_sex,Male,15 to 19,763.3795214108416
51145,Powhatan County,2040,age_sex,Male,20 to 24,799.1211681450837
51145,Powhatan County,2040,age_sex,Male,25 to 29,750.878977033826
51145,Powhatan County,2040,age_sex,Male,30 to 34,1156.6565813801342
51145,Powhatan County,2040,age_sex,Male,35 to 39,1123.4004999023573
51145,Powhatan County,2040,age_sex,Male,40 to 44,1398.2667763723268
51145,Powhatan County,2040,age_sex,Male,45 to 49,1255.9499115592073
51145,Powhatan County,2040,age_sex,Male,5 to 9,1137.1865389601305
51145,Powhatan County,2040,age_sex,Male,50 to 54,1129.8323692208587
51145,Powhatan County,2040,age_sex,Male,55 to 59,1109.6093337803968
51145,Powhatan County,2040,age_sex,Male,60 to 64,985.0366156134558
51145,Powhatan County,2040,age_sex,Male,65 to 69,1133.83860424721
51145,Powhatan County,2040,age_sex,Male,70 to 74,1170.9794710448455
51145,Powhatan County,2040,age_sex,Male,75 to 79,1061.5889962989518
51145,Powhatan County,2040,age_sex,Male,80 to 84,724.2222751203525
51145,Powhatan County,2040,age_sex,Male,85 and Over,554.7746372228837
51145,Powhatan County,2040,age_sex,Total,0 to 4,1542.3994175661255
51145,Powhatan County,2040,age_sex,Total,10 to 14,1931.9716839156001
51145,Powhatan County,2040,age_sex,Total,15 to 19,1441.6156643611791
51145,Powhatan County,2040,age_sex,Total,20 to 24,1491.9076647224747
51145,Powhatan County,2040,age_sex,Total,25 to 29,1363.3845924462423
51145,Powhatan County,2040,age_sex,Total,30 to 34,2151.13999202215
51145,Powhatan County,2040,age_sex,Total,35 to 39,2094.9297592612547
51145,Powhatan County,2040,age_sex,Total,40 to 44,2640.248542131327
51145,Powhatan County,2040,age_sex,Total,45 to 49,2361.0486963433323
51145,Powhatan County,2040,age_sex,Total,5 to 9,2123.461175675813
51145,Powhatan County,2040,age_sex,Total,50 to 54,2213.6831885315664
51145,Powhatan County,2040,age_sex,Total,55 to 59,2195.5920049403744
51145,Powhatan County,2040,age_sex,Total,60 to 64,2030.2898856485372
51145,Powhatan County,2040,age_sex,Total,65 to 69,2268.811047098667
51145,Powhatan County,2040,age_sex,Total,70 to 74,2340.5973380535925
51145,Powhatan County,2040,age_sex,Total,75 to 79,2155.4048014141217
51145,Powhatan County,2040,age_sex,Total,80 to 84,1456.2040746169944
51145,Powhatan County,2040,age_sex,Total,85 and Over,1341.488953284713
51145,Powhatan County,2050,age_sex,Female,0 to 4,851.0188752431156
51145,Powhatan County,2050,age_sex,Female,10 to 14,1068.1021092378699
51145,Powhatan County,2050,age_sex,Female,15 to 19,1265.5089543402423
51145,Powhatan County,2050,age_sex,Female,20 to 24,713.3245135962792
51145,Powhatan County,2050,age_sex,Female,25 to 29,429.98322043710186
51145,Powhatan County,2050,age_sex,Female,30 to 34,1006.1302265180797
51145,Powhatan County,2050,age_sex,Female,35 to 39,1031.9378920162142
51145,Powhatan County,2050,age_sex,Female,40 to 44,1385.3040394342725
51145,Powhatan County,2050,age_sex,Female,45 to 49,1115.9992989172042
51145,Powhatan County,2050,age_sex,Female,5 to 9,996.1654653108207
51145,Powhatan County,2050,age_sex,Female,50 to 54,1373.3093430436388
51145,Powhatan County,2050,age_sex,Female,55 to 59,1264.6896966637667
51145,Powhatan County,2050,age_sex,Female,60 to 64,1198.7445926155826
51145,Powhatan County,2050,age_sex,Female,65 to 69,1175.3630917041544
51145,Powhatan County,2050,age_sex,Female,70 to 74,1014.202099462775
51145,Powhatan County,2050,age_sex,Female,75 to 79,1031.8066085721225
51145,Powhatan County,2050,age_sex,Female,80 to 84,878.3307465517106
51145,Powhatan County,2050,age_sex,Female,85 and Over,1150.9096158272732
51145,Powhatan County,2050,age_sex,Male,0 to 4,877.0704734648436
51145,Powhatan County,2050,age_sex,Male,10 to 14,1222.0520221894733
51145,Powhatan County,2050,age_sex,Male,15 to 19,1424.3764947456164
51145,Powhatan County,2050,age_sex,Male,20 to 24,822.8115319622198
51145,Powhatan County,2050,age_sex,Male,25 to 29,527.1222868481415
51145,Powhatan County,2050,age_sex,Male,30 to 34,1170.2026758559336
51145,Powhatan County,2050,age_sex,Male,35 to 39,1193.2523211130017
51145,Powhatan County,2050,age_sex,Male,40 to 44,1559.6240354878055
51145,Powhatan County,2050,age_sex,Male,45 to 49,1268.3383965977328
51145,Powhatan County,2050,age_sex,Male,5 to 9,1148.5907834969341
51145,Powhatan County,2050,age_sex,Male,50 to 54,1431.5709515363992
51145,Powhatan County,2050,age_sex,Male,55 to 59,1292.204313219
51145,Powhatan County,2050,age_sex,Male,60 to 64,1129.6853598509704
51145,Powhatan County,2050,age_sex,Male,65 to 69,1174.1889028013532
51145,Powhatan County,2050,age_sex,Male,70 to 74,1015.3827771105779
51145,Powhatan County,2050,age_sex,Male,75 to 79,1001.406760485942
51145,Powhatan County,2050,age_sex,Male,80 to 84,869.0198199098197
51145,Powhatan County,2050,age_sex,Male,85 and Over,811.5976175355671
51145,Powhatan County,2050,age_sex,Total,0 to 4,1728.0893487079593
51145,Powhatan County,2050,age_sex,Total,10 to 14,2290.154131427343
51145,Powhatan County,2050,age_sex,Total,15 to 19,2689.8854490858585
51145,Powhatan County,2050,age_sex,Total,20 to 24,1536.1360455584988
51145,Powhatan County,2050,age_sex,Total,25 to 29,957.1055072852434
51145,Powhatan County,2050,age_sex,Total,30 to 34,2176.3329023740134
51145,Powhatan County,2050,age_sex,Total,35 to 39,2225.190213129216
51145,Powhatan County,2050,age_sex,Total,40 to 44,2944.928074922078
51145,Powhatan County,2050,age_sex,Total,45 to 49,2384.337695514937
51145,Powhatan County,2050,age_sex,Total,5 to 9,2144.7562488077547
51145,Powhatan County,2050,age_sex,Total,50 to 54,2804.880294580038
51145,Powhatan County,2050,age_sex,Total,55 to 59,2556.8940098827666
51145,Powhatan County,2050,age_sex,Total,60 to 64,2328.429952466553
51145,Powhatan County,2050,age_sex,Total,65 to 69,2349.5519945055075
51145,Powhatan County,2050,age_sex,Total,70 to 74,2029.5848765733529
51145,Powhatan County,2050,age_sex,Total,75 to 79,2033.2133690580642
51145,Powhatan County,2050,age_sex,Total,80 to 84,1747.3505664615304
51145,Powhatan County,2050,age_sex,Total,85 and Over,1962.5072333628402
51145,Powhatan County,2030,total_population,NA,NA,33082.84037071911
51145,Powhatan County,2040,total_population,NA,NA,35144.17848203406
51145,Powhatan County,2050,total_population,NA,NA,38889.32791370341
51760,Richmond city,2030,age_sex,Female,0 to 4,6917.661621447549
51760,Richmond city,2030,age_sex,Female,10 to 14,4637.556702122274
51760,Richmond city,2030,age_sex,Female,15 to 19,8571.667902025421
51760,Richmond city,2030,age_sex,Female,20 to 24,14886.489319371867
51760,Richmond city,2030,age_sex,Female,25 to 29,13349.774767066985
51760,Richmond city,2030,age_sex,Female,30 to 34,10275.917150263387
51760,Richmond city,2030,age_sex,Female,35 to 39,10236.016848530358
51760,Richmond city,2030,age_sex,Female,40 to 44,8184.551368286701
51760,Richmond city,2030,age_sex,Female,45 to 49,6509.289325319865
51760,Richmond city,2030,age_sex,Female,5 to 9,7090.560183486239
51760,Richmond city,2030,age_sex,Female,50 to 54,5259.602301891837
51760,Richmond city,2030,age_sex,Female,55 to 59,4971.390673366716
51760,Richmond city,2030,age_sex,Female,60 to 64,5172.094249838902
51760,Richmond city,2030,age_sex,Female,65 to 69,5694.795278795278
51760,Richmond city,2030,age_sex,Female,70 to 74,5505.046770601336
51760,Richmond city,2030,age_sex,Female,75 to 79,4569.682578291274
51760,Richmond city,2030,age_sex,Female,80 to 84,2950.656781418498
51760,Richmond city,2030,age_sex,Female,85 and Over,2305.7494429093504
51760,Richmond city,2030,age_sex,Male,0 to 4,7367.338378552451
51760,Richmond city,2030,age_sex,Male,10 to 14,4818.488072430947
51760,Richmond city,2030,age_sex,Male,15 to 19,6949.6349750135605
51760,Richmond city,2030,age_sex,Male,20 to 24,11880.906078184118
51760,Richmond city,2030,age_sex,Male,25 to 29,12180.6313011059
51760,Richmond city,2030,age_sex,Male,30 to 34,10124.894942211951
51760,Richmond city,2030,age_sex,Male,35 to 39,10525.504405629814
51760,Richmond city,2030,age_sex,Male,40 to 44,8149.760501683993
51760,Richmond city,2030,age_sex,Male,45 to 49,6244.939923208636
51760,Richmond city,2030,age_sex,Male,5 to 9,7508.439816513762
51760,Richmond city,2030,age_sex,Male,50 to 54,4780.371650541246
51760,Richmond city,2030,age_sex,Male,55 to 59,4331.65079181983
51760,Richmond city,2030,age_sex,Male,60 to 64,4548.32408905431
51760,Richmond city,2030,age_sex,Male,65 to 69,5057.138624338624
51760,Richmond city,2030,age_sex,Male,70 to 74,4544.224944320712
51760,Richmond city,2030,age_sex,Male,75 to 79,3146.4457281848586
51760,Richmond city,2030,age_sex,Male,80 to 84,1936.524885939444
51760,Richmond city,2030,age_sex,Male,85 and Over,1103.8688831446652
51760,Richmond city,2030,age_sex,Total,0 to 4,14285
51760,Richmond city,2030,age_sex,Total,10 to 14,9456.04477455322
51760,Richmond city,2030,age_sex,Total,15 to 19,15521.302877038981
51760,Richmond city,2030,age_sex,Total,20 to 24,26767.395397555985
51760,Richmond city,2030,age_sex,Total,25 to 29,25530.406068172884
51760,Richmond city,2030,age_sex,Total,30 to 34,20400.81209247534
51760,Richmond city,2030,age_sex,Total,35 to 39,20761.521254160172
51760,Richmond city,2030,age_sex,Total,40 to 44,16334.311869970694
51760,Richmond city,2030,age_sex,Total,45 to 49,12754.229248528502
51760,Richmond city,2030,age_sex,Total,5 to 9,14599
51760,Richmond city,2030,age_sex,Total,50 to 54,10039.973952433083
51760,Richmond city,2030,age_sex,Total,55 to 59,9303.041465186547
51760,Richmond city,2030,age_sex,Total,60 to 64,9720.418338893212
51760,Richmond city,2030,age_sex,Total,65 to 69,10751.933903133902
51760,Richmond city,2030,age_sex,Total,70 to 74,10049.271714922048
51760,Richmond city,2030,age_sex,Total,75 to 79,7716.128306476133
51760,Richmond city,2030,age_sex,Total,80 to 84,4887.181667357942
51760,Richmond city,2030,age_sex,Total,85 and Over,3409.6183260540156
51760,Richmond city,2040,age_sex,Female,0 to 4,6854.384384529615
