geoid,name,year,tenure,burden,estimate,moe,share,cv,reliability
51127,"New Kent County, Virginia",2024,Owner,Not computed,58,52.20153254455275,NA,54.7128524730665,Low
51145,"Powhatan County, Virginia",2024,Owner,Not cost-burdened,8737,691.9429167207364,0.8282301639965873,4.814398442571814,High
51145,"Powhatan County, Virginia",2024,Owner,Cost-burdened,1071,261.01532522057016,0.10152621101526212,14.81530627686934,High
51145,"Powhatan County, Virginia",2024,Owner,Severely cost-burdened,741,240.35390573069537,0.07024362498815054,19.71819120064444,Medium
51145,"Powhatan County, Virginia",2024,Owner,Not computed,10,19.697715603592208,NA,119.74295199752103,Low
51760,"Richmond city, Virginia",2024,Owner,Not cost-burdened,33142,1463.1695048763147,0.7378990960502293,2.6837992414629848,High
51760,"Richmond city, Virginia",2024,Owner,Cost-burdened,6442,755.6579914220454,0.1434296655831144,7.130806583902234,High
51760,"Richmond city, Virginia",2024,Owner,Severely cost-burdened,5330,619.2447012288438,0.11867123836665627,7.062674443892673,High
51760,"Richmond city, Virginia",2024,Owner,Not computed,493,163.8078142214223,NA,20.198624416163344,Medium
51,Virginia,2024,Renter,Not cost-burdened,527866,6489.354667453459,0.5145971134302022,0.7473291430740003,High
51,Virginia,2024,Renter,Cost-burdened,251080,4857.368011588169,0.24476864060207548,1.176042417507291,High
51,Virginia,2024,Renter,Severely cost-burdened,246839,4744,0.2406342459677223,1.1683285775374226,High
51,Virginia,2024,Renter,Not computed,73338,2422,NA,2.007609186958896,High
51036,"Charles City County, Virginia",2024,Renter,Not cost-burdened,158,50.93132631298737,0.5602836879432624,19.595754804735243,Medium
51036,"Charles City County, Virginia",2024,Renter,Cost-burdened,43,22.67156809750927,0.1524822695035461,32.05141457200717,Low
51036,"Charles City County, Virginia",2024,Renter,Severely cost-burdened,81,44,0.2872340425531915,33.0218769935082,Low
51036,"Charles City County, Virginia",2024,Renter,Not computed,118,44,NA,22.667559631136985,Medium
51041,"Chesterfield County, Virginia",2024,Renter,Not cost-burdened,14658,1139.5148090305804,0.47758373517528996,4.725843700528402,High
51041,"Chesterfield County, Virginia",2024,Renter,Cost-burdened,8435,931.843334472056,0.2748273165645771,6.715709687505246,High
51041,"Chesterfield County, Virginia",2024,Renter,Severely cost-burdened,7599,721,0.24758894826013295,5.767836193452106,High
51041,"Chesterfield County, Virginia",2024,Renter,Not computed,1925,422,NA,13.326491138041291,High
51075,"Goochland County, Virginia",2024,Renter,Not cost-burdened,880,243.66780665488002,0.6626506024096386,16.832537072042005,Medium
51075,"Goochland County, Virginia",2024,Renter,Cost-burdened,297,159.89371469823323,0.22364457831325302,32.7272143314059,Low
51075,"Goochland County, Virginia",2024,Renter,Severely cost-burdened,151,98,0.11370481927710843,39.453290122587006,Low
51075,"Goochland County, Virginia",2024,Renter,Not computed,230,113,NA,29.866525703713492,Medium
51085,"Hanover County, Virginia",2024,Renter,Not cost-burdened,3815,519.449708826562,0.5550705659828313,8.277192633884992,High
51085,"Hanover County, Virginia",2024,Renter,Cost-burdened,1542,312.294732584461,0.22435617634220864,12.311596773008683,High
51085,"Hanover County, Virginia",2024,Renter,Severely cost-burdened,1516,338,0.22057325767496,13.553504262536991,High
51085,"Hanover County, Virginia",2024,Renter,Not computed,760,223,NA,17.83714605663094,Medium
51087,"Henrico County, Virginia",2024,Renter,Not cost-burdened,22622,1372.538888337959,0.48381025706830916,3.688312902865782,High
51087,"Henrico County, Virginia",2024,Renter,Cost-burdened,12823,1088.7887765769815,0.27424184096839044,5.161644511664103,High
51087,"Henrico County, Virginia",2024,Renter,Severely cost-burdened,11313,980,0.2419479019633004,5.2660185702383435,High
51087,"Henrico County, Virginia",2024,Renter,Not computed,2036,294,NA,8.778163273836894,High
51127,"New Kent County, Virginia",2024,Renter,Not cost-burdened,380,165.62306602644452,0.6109324758842444,26.495451292024402,Medium
51127,"New Kent County, Virginia",2024,Renter,Cost-burdened,115,96.81941953967706,0.18488745980707397,51.17981738584753,Low
51127,"New Kent County, Virginia",2024,Renter,Severely cost-burdened,127,78,0.20418006430868169,37.335758562094625,Low
51127,"New Kent County, Virginia",2024,Renter,Not computed,59,54,NA,55.63855545824533,Low
51145,"Powhatan County, Virginia",2024,Renter,Not cost-burdened,383,201.4671189052943,0.5574963609898108,31.977131255453163,Low
51145,"Powhatan County, Virginia",2024,Renter,Cost-burdened,147,84.19619943916709,0.21397379912663755,34.81843534899286,Low
51145,"Powhatan County, Virginia",2024,Renter,Severely cost-burdened,157,107,0.22852983988355166,41.43031382494724,Low
51145,"Powhatan County, Virginia",2024,Renter,Not computed,79,65,NA,50.01731368550652,Low
51760,"Richmond city, Virginia",2024,Renter,Not cost-burdened,27106,1386.3368998912206,0.47952305977674387,3.1091197294135813,High
51760,"Richmond city, Virginia",2024,Renter,Cost-burdened,13662,1067.7050154419994,0.24168981194827252,4.750847604016908,High
51760,"Richmond city, Virginia",2024,Renter,Severely cost-burdened,15759,1010,0.27878712827498364,3.8960705813689516,High
51760,"Richmond city, Virginia",2024,Renter,Not computed,2387,456,NA,11.613056029175258,High
