geoid,name,year,table,variable,label,estimate,moe,cv,reliability
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_027,Percent below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over,4.7,1.9,24.574791437625297,Medium
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_028,Percent below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed,3.9,1.7,26.4983243706648,Medium
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_029,Percent below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Male,4.4,2.2,30.395136778115507,Low
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_030,Percent below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Female,3.3,1.7,31.31620152896749,Low
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_031,Percent below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed,24.2,17.8,44.71350699590545,Low
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_032,Percent below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Male,26.3,23.9,55.24287216706924,Low
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_033,Percent below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Female,18.9,17.9,57.57385696595423,Low
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_034,Percent below poverty level!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over,9.3,1.9,12.419518253423535,High
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_035,"Percent below poverty level!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Worked full-time, year-round in the past 12 months",1,1,60.790273556231,Low
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_036,Percent below poverty level!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Worked part-time or part-year in the past 12 months,10.4,5.2,30.3951367781155,Low
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_037,Percent below poverty level!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Did not work,17.6,3.5,12.088974854932301,High
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_038,Percent below poverty level!!Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!50 percent of poverty level,NA,NA,NA,NA
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_039,Percent below poverty level!!Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!125 percent of poverty level,NA,NA,NA,NA
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_040,Percent below poverty level!!Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!150 percent of poverty level,NA,NA,NA,NA
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_041,Percent below poverty level!!Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!185 percent of poverty level,NA,NA,NA,NA
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_042,Percent below poverty level!!Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!200 percent of poverty level,NA,NA,NA,NA
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_043,Percent below poverty level!!Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!300 percent of poverty level,NA,NA,NA,NA
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_044,Percent below poverty level!!Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!400 percent of poverty level,NA,NA,NA,NA
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_045,Percent below poverty level!!Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!500 percent of poverty level,NA,NA,NA,NA
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_046,Percent below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED,23.1,4.3,11.3159383676101,High
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_047,Percent below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Male,18.4,5.3,17.51024183956654,Medium
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_048,Percent below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Female,28.5,6.1,13.01125153308804,High
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_049,Percent below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!15 years,NA,NA,NA,NA
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_050,Percent below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!16 to 17 years,NA,NA,NA,NA
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_051,Percent below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!18 to 24 years,48.6,35.3,44.154252192077244,Low
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_052,Percent below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!25 to 34 years,17.2,13.4,47.35986428217997,Low
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_053,Percent below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!35 to 44 years,11.4,13.1,69.85548978830055,Low
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_054,Percent below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!45 to 54 years,20.8,11.6,33.90226794482113,Low
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_055,Percent below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!55 to 64 years,23.5,8.9,23.02269934682791,Medium
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_056,Percent below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!65 to 74 years,23.4,9.5,24.67981191385447,Medium
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_057,Percent below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!75 years and over,28.9,11.8,24.820942144066642,Medium
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_058,Percent below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Mean income deficit for unrelated individuals (dollars),NA,NA,NA,NA
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_059,"Percent below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Worked full-time, year-round in the past 12 months",2.7,3.7,83.30518968816841,Low
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_060,"Percent below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Worked less than full-time, year-round in the past 12 months",22.2,11.2,30.6689668391796,Low
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_061,Percent below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Did not work,41.2,7.4,10.91864136689586,High
51036,"Charles City County, Virginia",2024,S1701,S1701_C03_062,Percent below poverty level!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Population in housing units for whom poverty status is determined,9.4,2,12.934100756644892,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_001,Total!!Population for whom poverty status is determined,372425,641,0.10462929542738558,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_002,Total!!Population for whom poverty status is determined!!AGE!!Under 18 years,87754,672,0.46551796875113655,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_003,Total!!Population for whom poverty status is determined!!AGE!!Under 18 years!!Under 5 years,21660,340,0.9542332875862669,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_004,Total!!Population for whom poverty status is determined!!AGE!!Under 18 years!!5 to 17 years,66094,541,0.4975873452041179,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_005,Total!!Population for whom poverty status is determined!!AGE!!Under 18 years!!Related children of householder under 18 years,87402,709,0.4931272047706893,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_006,Total!!Population for whom poverty status is determined!!AGE!!18 to 64 years,224557,280,0.0757993587184754,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_007,Total!!Population for whom poverty status is determined!!AGE!!18 to 64 years!!18 to 34 years,75318,281,0.22679926271675976,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_008,Total!!Population for whom poverty status is determined!!AGE!!18 to 64 years!!35 to 64 years,149239,156,0.06354426574000117,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_009,Total!!Population for whom poverty status is determined!!AGE!!60 years and over,83929,943,0.6830205049926227,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_010,Total!!Population for whom poverty status is determined!!AGE!!65 years and over,60114,79,0.07988873824636938,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_011,Total!!Population for whom poverty status is determined!!SEX!!Male,180292,479,0.16150767107489325,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_012,Total!!Population for whom poverty status is determined!!SEX!!Female,192133,562,0.17781502260726592,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_013,Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,217263,1163,0.32540786119079945,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_014,Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,86073,1453,1.0262017993703443,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_015,Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,1252,479,23.257620633733747,Medium
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_016,Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,13589,669,2.9927656935108202,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_017,Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,228,129,34.39449688049912,Low
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_018,Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,23881,1691,4.304524625584634,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_019,Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,30139,2134,4.304271666909883,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_020,Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race),44140,288,0.39663794255085016,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_021,"Total!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino",211783,817,0.23451199338681916,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_022,Total!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,254950,131,0.03123563771667488,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_023,Total!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate,17406,1300,4.54023644852926,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_024,Total!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),55260,1855,2.0406434572350434,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_025,"Total!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, associate's degree",70202,2087,1.8072035114648315,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_026,Total!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher,112082,2232,1.210576993428986,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_027,Total!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over,199641,1822,0.5547952495702431,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_028,Total!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed,190616,1850,0.5899924774364552,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_029,Total!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Male,97458,1388,0.8657770495603093,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_030,Total!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Female,93158,1442,0.9409774197394224,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_031,Total!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed,9025,1036,6.978251900748512,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_032,Total!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Male,4508,772,10.410401771386498,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_033,Total!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Female,4517,550,7.401959365934702,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_034,Total!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over,295054,681,0.14030711765233927,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_035,"Total!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Worked full-time, year-round in the past 12 months",146633,2074,0.8598271013729725,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_036,Total!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Worked part-time or part-year in the past 12 months,60222,1987,2.0057499511180463,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_037,Total!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Did not work,88199,1769,1.2192654556284384,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_038,Total!!Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!50 percent of poverty level,14175,1852,7.942404700256778,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_039,Total!!Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!125 percent of poverty level,35266,2836,4.888595695725944,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_040,Total!!Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!150 percent of poverty level,44762,3105,4.216831227203817,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_041,Total!!Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!185 percent of poverty level,60542,3510,3.5243939774432755,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_042,Total!!Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!200 percent of poverty level,68968,3788,3.338846366880336,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_043,Total!!Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!300 percent of poverty level,120814,4573,2.301007507181654,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_044,Total!!Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!400 percent of poverty level,179104,4218,1.4316451551064318,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_045,Total!!Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!500 percent of poverty level,225350,4336,1.169676619213746,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_046,Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED,55959,2128,2.3117229065505027,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_047,Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Male,25837,1268,2.9833984932190623,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_048,Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Female,30122,1419,2.86373408725489,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_049,Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!15 years,161,104,39.26825124129208,Low
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_050,Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!16 to 17 years,191,125,39.784210442559555,Low
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_051,Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!18 to 24 years,4149,764,11.193966979262589,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_052,Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!25 to 34 years,11420,953,5.07295365140877,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_053,Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!35 to 44 years,6981,752,6.548386436654592,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_054,Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!45 to 54 years,7226,702,5.905725440973451,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_055,Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!55 to 64 years,8480,704,5.0467396914606875,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_056,Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!65 to 74 years,9862,766,4.721694336247511,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_057,Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!75 years and over,7489,553,4.488853154839864,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_058,Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Mean income deficit for unrelated individuals (dollars),9374,414,2.684784857294606,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_059,"Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Worked full-time, year-round in the past 12 months",26675,1468,3.345459103300735,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_060,"Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Worked less than full-time, year-round in the past 12 months",10429,883,5.146975889361586,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_061,Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Did not work,18855,1023,3.2982471412370358,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C01_062,Total!!UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Population in housing units for whom poverty status is determined,371936,641,0.10476685599012754,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_001,Below poverty level!!Population for whom poverty status is determined,26284,2617,6.052661158752722,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_002,Below poverty level!!Population for whom poverty status is determined!!AGE!!Under 18 years,7825,1229,9.547763092729443,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_003,Below poverty level!!Population for whom poverty status is determined!!AGE!!Under 18 years!!Under 5 years,2349,494,12.784331688709289,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_004,Below poverty level!!Population for whom poverty status is determined!!AGE!!Under 18 years!!5 to 17 years,5476,939,10.424044351588917,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_005,Below poverty level!!Population for whom poverty status is determined!!AGE!!Under 18 years!!Related children of householder under 18 years,7543,1228,9.896653311288834,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_006,Below poverty level!!Population for whom poverty status is determined!!AGE!!18 to 64 years,14618,1401,5.826185063092053,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_007,Below poverty level!!Population for whom poverty status is determined!!AGE!!18 to 64 years!!18 to 34 years,7377,971,8.001539328060229,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_008,Below poverty level!!Population for whom poverty status is determined!!AGE!!18 to 64 years!!35 to 64 years,7241,841,7.060436412206915,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_009,Below poverty level!!Population for whom poverty status is determined!!AGE!!60 years and over,5250,664,7.688522217397596,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_010,Below poverty level!!Population for whom poverty status is determined!!AGE!!65 years and over,3841,548,8.673020023122778,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_011,Below poverty level!!Population for whom poverty status is determined!!SEX!!Male,11928,1342,6.839415418549799,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_012,Below poverty level!!Population for whom poverty status is determined!!SEX!!Female,14356,1570,6.648142204185197,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_013,Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,9914,1278,7.836389913744525,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_014,Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,8094,1507,11.31837685313073,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_015,Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,136,143,63.919184695154655,Low
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_016,Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,1136,654,34.99721734663299,Low
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_017,Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,0,31,NA,NA
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_018,Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,4743,1076,13.79092016582428,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_019,Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,2261,686,18.444107766286805,Medium
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_020,Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race),6486,1235,11.575082923519163,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_021,"Below poverty level!!Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino",9680,1272,7.988143384661759,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_022,Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,15087,1383,5.572542475526445,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_023,Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate,2885,630,13.274825767911796,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_024,Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),5494,815,9.017850918880281,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_025,"Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, associate's degree",4132,621,9.136195517526488,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_026,Below poverty level!!Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher,2576,460,10.855405992184107,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_027,Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over,8542,1002,7.130865617342949,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_028,Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed,6846,830,7.37013249367101,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_029,Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Male,3056,490,9.74713155842709,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_030,Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Female,3790,576,9.238838408545925,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_031,Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed,1696,438,15.699374892470033,Medium
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_032,Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Male,732,282,23.419203747072597,Medium
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_033,Below poverty level!!Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Female,964,338,21.314432014529125,Medium
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_034,Below poverty level!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over,19363,1689,5.302627280714463,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_035,"Below poverty level!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Worked full-time, year-round in the past 12 months",2045,409,12.158054711246201,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_036,Below poverty level!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Worked part-time or part-year in the past 12 months,6324,873,8.391826188265286,High
51041,"Chesterfield County, Virginia",2024,S1701,S1701_C02_037,Below poverty level!!Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Did not work,10994,1131,6.253756539212049,High
